4000.00,-0.0005
3999.00,-0.0005
3998.00,-0.0005
3997.00,-0.0005
3996.00,-0.0005
3995.00,-0.0005
3994.00,-0.0005
3993.00,-0.0005
3992.00,-0.0005
3991.00,-0.0005
3990.00,-0.0005
3989.00,-0.0004
3988.00,-0.0004
3987.00,-0.0004
3986.00,-0.0004
3985.00,-0.0004
3984.00,-0.0004
3983.00,-0.0004
3982.00,-0.0004
3981.00,-0.0004
3980.00,-0.0004
3979.00,-0.0004
3978.00,-0.0004
3977.00,-0.0004
3976.00,-0.0004
3975.00,-0.0004
3974.00,-0.0004
3973.00,-0.0004
3972.00,-0.0005
3971.00,-0.0005
3970.00,-0.0005
3969.00,-0.0005
3968.00,-0.0005
3967.00,-0.0005
3966.00,-0.0005
3965.00,-0.0005
3964.00,-0.0005
3963.00,-0.0005
3962.00,-0.0005
3961.00,-0.0005
3960.00,-0.0005
3959.00,-0.0005
3958.00,-0.0005
3957.00,-0.0005
3956.00,-0.0005
3955.00,-0.0005
3954.00,-0.0005
3953.00,-0.0005
3952.00,-0.0005
3951.00,-0.0005
3950.00,-0.0005
3949.00,-0.0005
3948.00,-0.0004
3947.00,-0.0004
3946.00,-0.0004
3945.00,-0.0004
3944.00,-0.0005
3943.00,-0.0005
3942.00,-0.0005
3941.00,-0.0004
3940.00,-0.0004
3939.00,-0.0004
3938.00,-0.0005
3937.00,-0.0004
3936.00,-0.0004
3935.00,-0.0004
3934.00,-0.0004
3933.00,-0.0003
3932.00,-0.0004
3931.00,-0.0004
3930.00,-0.0005
3929.00,-0.0005
3928.00,-0.0006
3927.00,-0.0006
3926.00,-0.0006
3925.00,-0.0006
3924.00,-0.0005
3923.00,-0.0004
3922.00,-0.0003
3921.00,-0.0003
3920.00,-0.0003
3919.00,-0.0003
3918.00,-0.0003
3917.00,-0.0003
3916.00,-0.0003
3915.00,-0.0004
3914.00,-0.0004
3913.00,-0.0005
3912.00,-0.0005
3911.00,-0.0005
3910.00,-0.0005
3909.00,-0.0005
3908.00,-0.0005
3907.00,-0.0005
3906.00,-0.0005
3905.00,-0.0004
3904.00,-0.0002
3903.00,-0.0001
3902.00,-0.0001
3901.00,-0.0002
3900.00,-0.0003
3899.00,-0.0004
3898.00,-0.0004
3897.00,-0.0004
3896.00,-0.0004
3895.00,-0.0004
3894.00,-0.0004
3893.00,-0.0004
3892.00,-0.0004
3891.00,-0.0004
3890.00,-0.0003
3889.00,-0.0002
3888.00,-0.0001
3887.00,-0.0001
3886.00,-0.0001
3885.00,-0.0001
3884.00,-0.0002
3883.00,-0.0003
3882.00,-0.0004
3881.00,-0.0004
3880.00,-0.0005
3879.00,-0.0004
3878.00,-0.0004
3877.00,-0.0004
3876.00,-0.0004
3875.00,-0.0004
3874.00,-0.0004
3873.00,-0.0003
3872.00,-0.0002
3871.00,-0.0002
3870.00,-0.0002
3869.00,-0.0001
3868.00,-0.0001
3867.00,-0.0001
3866.00,-0.0002
3865.00,-0.0002
3864.00,-0.0002
3863.00,-0.0002
3862.00,-0.0002
3861.00,-0.0002
3860.00,-0.0002
3859.00,-0.0002
3858.00,-0.0001
3857.00,-0.0001
3856.00,-0.0001
3855.00,-0.0000
3854.00,0.0000
3853.00,0.0001
3852.00,0.0001
3851.00,0.0000
3850.00,-0.0000
3849.00,-0.0001
3848.00,-0.0001
3847.00,-0.0002
3846.00,-0.0002
3845.00,-0.0003
3844.00,-0.0003
3843.00,-0.0002
3842.00,-0.0002
3841.00,-0.0001
3840.00,-0.0001
3839.00,-0.0001
3838.00,-0.0001
3837.00,-0.0001
3836.00,-0.0001
3835.00,-0.0001
3834.00,-0.0001
3833.00,-0.0001
3832.00,-0.0001
3831.00,-0.0002
3830.00,-0.0002
3829.00,-0.0003
3828.00,-0.0003
3827.00,-0.0004
3826.00,-0.0003
3825.00,-0.0003
3824.00,-0.0002
3823.00,-0.0002
3822.00,-0.0001
3821.00,-0.0002
3820.00,-0.0001
3819.00,-0.0001
3818.00,-0.0001
3817.00,-0.0002
3816.00,-0.0002
3815.00,-0.0003
3814.00,-0.0003
3813.00,-0.0003
3812.00,-0.0003
3811.00,-0.0003
3810.00,-0.0003
3809.00,-0.0003
3808.00,-0.0003
3807.00,-0.0002
3806.00,-0.0002
3805.00,-0.0002
3804.00,-0.0001
3803.00,-0.0002
3802.00,-0.0002
3801.00,-0.0003
3800.00,-0.0003
3799.00,-0.0003
3798.00,-0.0003
3797.00,-0.0003
3796.00,-0.0003
3795.00,-0.0003
3794.00,-0.0003
3793.00,-0.0003
3792.00,-0.0003
3791.00,-0.0003
3790.00,-0.0004
3789.00,-0.0004
3788.00,-0.0004
3787.00,-0.0004
3786.00,-0.0004
3785.00,-0.0004
3784.00,-0.0004
3783.00,-0.0004
3782.00,-0.0004
3781.00,-0.0004
3780.00,-0.0005
3779.00,-0.0004
3778.00,-0.0004
3777.00,-0.0004
3776.00,-0.0004
3775.00,-0.0004
3774.00,-0.0004
3773.00,-0.0004
3772.00,-0.0003
3771.00,-0.0003
3770.00,-0.0003
3769.00,-0.0003
3768.00,-0.0002
3767.00,-0.0002
3766.00,-0.0002
3765.00,-0.0003
3764.00,-0.0003
3763.00,-0.0004
3762.00,-0.0004
3761.00,-0.0004
3760.00,-0.0004
3759.00,-0.0003
3758.00,-0.0002
3757.00,-0.0002
3756.00,-0.0001
3755.00,0.0000
3754.00,0.0001
3753.00,0.0002
3752.00,0.0004
3751.00,0.0005
3750.00,0.0005
3749.00,0.0005
3748.00,0.0005
3747.00,0.0004
3746.00,0.0003
3745.00,0.0001
3744.00,0.0001
3743.00,0.0001
3742.00,0.0001
3741.00,0.0001
3740.00,0.0002
3739.00,0.0003
3738.00,0.0003
3737.00,0.0003
3736.00,0.0003
3735.00,0.0003
3734.00,0.0003
3733.00,0.0002
3732.00,0.0002
3731.00,0.0001
3730.00,0.0000
3729.00,-0.0000
3728.00,-0.0001
3727.00,-0.0001
3726.00,-0.0002
3725.00,-0.0002
3724.00,-0.0002
3723.00,-0.0002
3722.00,-0.0002
3721.00,-0.0002
3720.00,-0.0002
3719.00,-0.0003
3718.00,-0.0003
3717.00,-0.0003
3716.00,-0.0002
3715.00,-0.0001
3714.00,-0.0000
3713.00,-0.0000
3712.00,-0.0000
3711.00,-0.0001
3710.00,-0.0002
3709.00,-0.0002
3708.00,-0.0002
3707.00,-0.0002
3706.00,-0.0002
3705.00,-0.0002
3704.00,-0.0001
3703.00,-0.0002
3702.00,-0.0003
3701.00,-0.0003
3700.00,-0.0003
3699.00,-0.0003
3698.00,-0.0003
3697.00,-0.0003
3696.00,-0.0003
